neighborhood,group,order,lat,lng
East Boston,13,2128,-71.04056081949612,42.38230825111448
East Boston,13,2129,-71.04056305918752,42.3823055150836
East Boston,13,2130,-71.04056566004108,42.3823038797452
East Boston,13,2131,-71.04056789737072,42.382301970168164
East Boston,13,2132,-71.0405920165358,42.382293285082596
East Boston,13,2133,-71.04060166105243,42.38229057861901
East Boston,13,2134,-71.04062462769275,42.382287926248694
East Boston,13,2135,-71.04064758756715,42.38228637219682
East Boston,13,2136,-71.04065572826212,42.38228640469936
East Boston,13,2137,-71.04106459576512,42.38225318359477
East Boston,13,2138,-71.04210358315551,42.38219777846206
East Boston,13,2139,-71.04216468905749,42.3821933572601
East Boston,13,2140,-71.04218062159677,42.38219094937434
East Boston,13,2141,-71.04218396278891,42.38218986702083
East Boston,13,2142,-71.04218766630328,42.38218905799567
East Boston,13,2143,-71.0421913885767,42.38218632873309
East Boston,13,2144,-71.04219510290505,42.382184696888515
East Boston,13,2145,-71.04219844643669,42.382182788080556
East Boston,13,2146,-71.04220105562838,42.38218032987631
East Boston,13,2147,-71.04220439441056,42.38217924481179
East Boston,13,2148,-71.04220699885289,42.38217761035103
East Boston,13,2149,-71.04220923051737,42.38217597260631
East Boston,13,2150,-71.04221184888027,42.382172415188094
East Boston,13,2151,-71.04221407657545,42.38217132570217
East Boston,13,2152,-71.04221557225118,42.38216886306693
East Boston,13,2153,-71.04221669725166,42.38216694543087
East Boston,13,2154,-71.04221783061782,42.38216420766675
East Boston,13,2155,-71.04221784255074,42.38216255928899
East Boston,13,2156,-71.04221896631718,42.38216064434878
East Boston,13,2157,-71.04221898420673,42.38215817313252
East Boston,13,2158,-71.04221899810128,42.38215625377621
East Boston,13,2159,-71.04221579274056,42.38213840543898
East Boston,13,2160,-71.04221110485432,42.38212137136389
East Boston,13,2161,-71.0421987549263,42.381986863475156
East Boston,13,2162,-71.0421890714166,42.38184166267986
East Boston,13,2163,-71.04217204885653,42.38168820135001
East Boston,13,2164,-71.04216129333147,42.38153778361421
East Boston,13,2165,-71.04214539822395,42.381381581780765
East Boston,13,2166,-71.04213088285388,42.381239105805065
East Boston,13,2167,-71.04211862346283,42.381091973513534
East Boston,13,2168,-71.04210520382584,42.38095197227337
East Boston,13,2169,-71.04209050186749,42.380835290562516
East Boston,13,2170,-71.04208252549255,42.380761444271016
East Boston,13,2171,-71.04208034908034,42.380755122794724
East Boston,13,2172,-71.04207074825099,42.3807523405051
East Boston,13,2173,-71.04201305396869,42.3807458007338
East Boston,13,2174,-71.04200713195117,42.380745777158914
East Boston,13,2175,-71.04199492595036,42.38074490570474
East Boston,13,2176,-71.04198900393291,42.380744882128894
East Boston,13,2177,-71.04198197926843,42.38074402769935
East Boston,13,2178,-71.04197827694512,42.38074401295985
East Boston,13,2179,-71.04197347072147,42.38074317276349
East Boston,13,2180,-71.04196867245955,42.38074123334799
East Boston,13,2181,-71.0419649725649,42.38074121861774
East Boston,13,2182,-71.04196276238828,42.38073956049225
East Boston,13,2183,-71.0419601827049,42.38073845457223
East Boston,13,2184,-71.04195797007384,42.380736800038065
East Boston,13,2185,-71.04195650622354,42.380734872096816
East Boston,13,2186,-71.04195430440977,42.38073239474318
East Boston,13,2187,-71.04195320131052,42.38073129110071
East Boston,13,2188,-71.0419506219691,42.38072963510635
East Boston,13,2189,-71.0419495319978,42.38072688669141
East Boston,13,2190,-71.04194695819,42.380724131468405
East Boston,13,2191,-71.04194587538032,42.38072056202004
East Boston,13,2192,-71.0419447834336,42.38071808638417
East Boston,13,2193,-71.0419436934432,42.38071534066995
East Boston,13,2194,-71.04194223665701,42.380711767031706
East Boston,13,2195,-71.04194225653933,42.38070902213526
East Boston,13,2196,-71.04194228834189,42.3807046315613
East Boston,13,2197,-71.04194231418433,42.38070106382607
East Boston,13,2198,-71.04194237182278,42.38069310641716
East Boston,13,2199,-71.04194241753446,42.38068679558597
East Boston,13,2200,-71.04194246324614,42.38068048475481
East Boston,13,2201,-71.04194138520285,42.380676089762
East Boston,13,2202,-71.04193921719641,42.380668945453834
East Boston,13,2203,-71.04193555264068,42.38066371730016
East Boston,13,2204,-71.04193189006799,42.380658215467
East Boston,13,2205,-71.04192823036408,42.3806529882327
East Boston,13,2206,-71.04192345796689,42.380647479279496
East Boston,13,2207,-71.04191869031673,42.38064114748245
East Boston,13,2208,-71.04191170461152,42.380635084141986
East Boston,13,2209,-71.04190582831318,42.380628750630876
East Boston,13,2210,-71.04189846819487,42.38062240851028
East Boston,13,2211,-71.04189257920918,42.380617994360286
East Boston,13,2212,-71.04188668425694,42.38061440394902
East Boston,13,2213,-71.04187931386096,42.3806099838994
East Boston,13,2214,-71.0418723078579,42.380606388162825
East Boston,13,2215,-71.04186640096613,42.380604446128835
East Boston,13,2216,-71.04186270461216,42.38060360854686
East Boston,13,2217,-71.04186012298595,42.38060277180268
East Boston,13,2218,-71.04185200225712,42.38059917522695
East Boston,13,2219,-71.04184463429385,42.38059475518473
East Boston,13,2220,-71.04183764221979,42.380589237388314
East Boston,13,2221,-71.04183026940161,42.38058481732585
East Boston,13,2222,-71.0418243883687,42.380579306654155
East Boston,13,2223,-71.04181703908311,42.380572141708825
East Boston,13,2224,-71.04181225397683,42.380568556614
East Boston,13,2225,-71.04180894908075,42.38056497561354
East Boston,13,2226,-71.0418052857626,42.38055974656022
East Boston,13,2227,-71.04180162198651,42.38055424561818
East Boston,13,2228,-71.04180053126254,42.380551769985715
East Boston,13,2229,-71.04179944007355,42.380549023364935
East Boston,13,2230,-71.04179687467008,42.38054544530936
East Boston,13,2231,-71.04179689455864,42.380542700412775
East Boston,13,2232,-71.04179580460381,42.38053995109601
East Boston,13,2233,-71.04179471860853,42.38053665532065
East Boston,13,2234,-71.04179474445267,42.38053308848563
East Boston,13,2235,-71.04179477030337,42.380529520750265
East Boston,13,2236,-71.04182474225169,42.38053046298037
East Boston,13,2237,-71.04182482576032,42.38051893693561
East Boston,13,2238,-71.04182485954726,42.38051427358233
East Boston,13,2239,-71.04312561796407,42.380442061433165
East Boston,13,2240,-71.0431260104769,42.38038773156118
East Boston,13,2241,-71.04182286197698,42.380432489836416
East Boston,13,2242,-71.04180203467754,42.380190928236004
East Boston,13,2243,-71.04178421017785,42.37999465762932
East Boston,13,2244,-71.04177487271468,42.379955378714065
East Boston,13,2245,-71.04178082647155,42.37995101172624
East Boston,13,2246,-71.04186265553206,42.37994612495304
East Boston,13,2247,-71.04316598705051,42.379874471806545
East Boston,13,2248,-71.04316657179841,42.37979352569687
East Boston,13,2249,-71.0417551491737,42.37986803800124
East Boston,13,2250,-71.04174796102686,42.37983864829751
East Boston,13,2251,-71.04165798485539,42.37984377891912
East Boston,13,2252,-71.041556891154,42.37985050909362
East Boston,13,2253,-71.04155214236536,42.37984225884263
East Boston,13,2254,-71.04154631592802,42.37982906261953
East Boston,13,2255,-71.04154013857372,42.37981284993526
East Boston,13,2256,-71.04154018433796,42.379806537302414
East Boston,13,2257,-71.04154022810506,42.37980050014959
East Boston,13,2258,-71.04154026787789,42.379795013956716
East Boston,13,2259,-71.04154410542691,42.379776368092315
East Boston,13,2260,-71.0415490480328,42.37975855219482
East Boston,13,2261,-71.0415516980493,42.37974978225199
East Boston,13,2262,-71.04155283263475,42.37974704179694
East Boston,13,2263,-71.04155396954242,42.379743478488436
East Boston,13,2264,-71.0415550992576,42.37974073981459
East Boston,13,2265,-71.04155400931403,42.37973799229552
East Boston,13,2266,-71.04155403517797,42.37973442455958
East Boston,13,2267,-71.041552950005,42.379730851496
East Boston,13,2268,-71.0415504200146,42.37972206001079
East Boston,13,2269,-71.04154831813972,42.37970613905497
East Boston,13,2270,-71.04153806356446,42.37963996397688
East Boston,13,2271,-71.04153568399873,42.37961059161964
East Boston,13,2272,-71.04153830228677,42.379607035114915
East Boston,13,2273,-71.04153943077941,42.37960429733651
East Boston,13,2274,-71.04154166834866,42.379601834964326
East Boston,13,2275,-71.04154428187196,42.37959910310376
East Boston,13,2276,-71.0415465154597,42.37959718989094
East Boston,13,2277,-71.04154800877816,42.379595550116356
East Boston,13,2278,-71.04154913374657,42.37959363338596
East Boston,13,2279,-71.04155025550361,42.37959199213067
East Boston,13,2280,-71.041551368867,42.37959117370467
East Boston,13,2281,-71.04155286176027,42.379589257540076
East Boston,13,2282,-71.04155399634278,42.37958651708494
East Boston,13,2283,-71.04155400230786,42.37958569424597
East Boston,13,2284,-71.041554014238,42.37958404856809
East Boston,13,2285,-71.0415540221936,42.379582951149395
East Boston,13,2286,-71.04155404010187,42.37958048083203
East Boston,13,2287,-71.04155293933252,42.379578557032765
East Boston,13,2288,-71.04155294531719,42.379577731493036
East Boston,13,2289,-71.04155147232312,42.379576902760505
East Boston,13,2290,-71.04155037286772,42.37957580272941
East Boston,13,2291,-71.04155037883936,42.37957497899018
East Boston,13,2292,-71.04154928096274,42.37957332618891
East Boston,13,2293,-71.04154450268875,42.3795686436586
East Boston,13,2294,-71.04153497997683,42.379554611642114
East Boston,13,2295,-71.04152656676297,42.37954113232136
East Boston,13,2296,-71.04151489205911,42.37951776024758
East Boston,13,2297,-71.04151237168438,42.37950814683692
East Boston,13,2298,-71.04150911262778,42.379498253193724
East Boston,13,2299,-71.04150184935995,42.37947874382703
East Boston,13,2300,-71.04149966951269,42.37947324518653
East Boston,13,2301,-71.04149821996027,42.379468848707525
East Boston,13,2302,-71.0414960388798,42.37946335276289
East Boston,13,2303,-71.04149496210258,42.37945895776949
East Boston,13,2304,-71.04149611647456,42.37945265045476
East Boston,13,2305,-71.04149726410404,42.37944744056353
East Boston,13,2306,-71.04149845869614,42.37943592074463
East Boston,13,2307,-71.04150509433018,42.379388749619395
East Boston,13,2308,-71.04150512019676,42.37938518188322
East Boston,13,2309,-71.04150519777684,42.37937448137537
East Boston,13,2310,-71.04320611083033,42.37929014207702
East Boston,13,2311,-71.04320695915021,42.37917269845064
East Boston,13,2312,-71.04171961937722,42.37925486915624
East Boston,13,2313,-71.041552652544,42.3792613386997
East Boston,13,2314,-71.04155148502366,42.37926929348896
East Boston,13,2315,-71.04152482205225,42.37927110574742
East Boston,13,2316,-71.04152267402154,42.37926121923261
East Boston,13,2317,-71.04151085734533,42.379257604300534
East Boston,13,2318,-71.0415060512539,42.37925676228382
East Boston,13,2319,-71.04150124516256,42.37925592026693
East Boston,13,2320,-71.0414964343199,42.37925590109366
East Boston,13,2321,-71.04149014331126,42.379255876021
East Boston,13,2322,-71.04148533125431,42.37925585684242
East Boston,13,2323,-71.04147348749872,42.379255809637996
East Boston,13,2324,-71.04146127936433,42.37925493811721
East Boston,13,2325,-71.04144833851075,42.379252964423586
East Boston,13,2326,-71.04143503569492,42.3792501682235
East Boston,13,2327,-71.04142173641856,42.37924654917327
East Boston,13,2328,-71.04141103200001,42.37924293866446
East Boston,13,2329,-71.04140032393992,42.37923932814013
East Boston,13,2330,-71.04138962305593,42.37923489568095
East Boston,13,2331,-71.04138114182079,42.37923047116898
East Boston,13,2332,-71.04137378080742,42.37922495187112
East Boston,13,2333,-71.0413656699195,42.37922052883441
East Boston,13,2334,-71.04136089213598,42.37921611908503
East Boston,13,2335,-71.0413594083283,42.37921611316962
East Boston,13,2336,-71.04135831242166,42.37921419028791
East Boston,13,2337,-71.04135720735485,42.3792133630196
East Boston,13,2338,-71.04135610594393,42.379212533965294
East Boston,13,2339,-71.04134019802763,42.37921164588118
East Boston,13,2340,-71.04132355017333,42.37921048385821
East Boston,13,2341,-71.04132094981344,42.3792115691406
East Boston,13,2342,-71.04131983999338,42.379211564715774
East Boston,13,2343,-71.04131872895908,42.37921156028607
East Boston,13,2344,-71.04131651053318,42.37921155144119
East Boston,13,2345,-71.04131502793986,42.37921154553004
East Boston,13,2346,-71.04131391811978,42.379211541105185
East Boston,13,2347,-71.04131169969388,42.379211532260214
East Boston,13,2348,-71.04131021588633,42.37921152634418
East Boston,13,2349,-71.04130911401302,42.37921042630099
East Boston,13,2350,-71.04130689558714,42.37921041745594
East Boston,13,2351,-71.04130541542236,42.37921041155436
East Boston,13,2352,-71.04130321923166,42.37920683495841
East Boston,13,2353,-71.04130212731009,42.37920436291667
East Boston,13,2354,-71.04130066706819,42.37920161031724
East Boston,13,2355,-71.04129957714497,42.379198862795405
East Boston,13,2356,-71.04129849077475,42.379195290624395
East Boston,13,2357,-71.04129850868637,42.37919282120711
East Boston,13,2358,-71.04129853455797,42.37918925437107
East Boston,13,2359,-71.04129855446774,42.379186509473776
East Boston,13,2360,-71.0412974705263,42.3791829373124
East Boston,13,2361,-71.04129748444166,42.379181018855135
East Boston,13,2362,-71.0412975162882,42.37917662827984
East Boston,13,2363,-71.04129753619802,42.379173883382514
East Boston,13,2364,-71.0412975620762,42.379170315646185
East Boston,13,2365,-71.04129868979406,42.37916785245449
East Boston,13,2366,-71.04129982196464,42.37916511019136
East Boston,13,2367,-71.0413009456991,42.379163196159105
East Boston,13,2368,-71.04130243184416,42.37916237742121
East Boston,13,2369,-71.04130354763166,42.3791615590072
East Boston,13,2370,-71.04130466342563,42.37916073969291
East Boston,13,2371,-71.04130726379027,42.379159653510634
East Boston,13,2372,-71.04130837714918,42.379158835086905
East Boston,13,2373,-71.04130949416383,42.379158014877106
East Boston,13,2374,-71.04131209375744,42.37915720237908
East Boston,13,2375,-71.04131320236233,42.37915720679914
East Boston,13,2376,-71.04131432610276,42.37915529186652
East Boston,13,2377,-71.04131546179902,42.37915172855505
East Boston,13,2378,-71.04131696429988,42.37914898956887
East Boston,13,2379,-71.04131809999588,42.37914542625738
East Boston,13,2380,-71.04131812586635,42.379141859421274
East Boston,13,2381,-71.04131815174338,42.379138291684924
East Boston,13,2382,-71.0413192921864,42.37913390642984
East Boston,13,2383,-71.04131932999952,42.37912869301543
East Boston,13,2384,-71.04131826119334,42.37912320150153
East Boston,13,2385,-71.04131828707033,42.37911963376517
East Boston,13,2386,-71.04131720909704,42.37911523876492
East Boston,13,2387,-71.04131464853293,42.37911083785354
East Boston,13,2388,-71.04131357056005,42.37910644285321
East Boston,13,2389,-71.04131101197507,42.379101769162496
East Boston,13,2390,-71.04130882297031,42.37909736973237
East Boston,13,2391,-71.04130625533449,42.37909461361792
East Boston,13,2392,-71.04130516099278,42.37909214066619
East Boston,13,2393,-71.04130296125332,42.37908938871935
East Boston,13,2394,-71.04130038521478,42.37908745633437
East Boston,13,2395,-71.04129927893672,42.379086629060616
East Boston,13,2396,-71.04129816911886,42.37908662463558
East Boston,13,2397,-71.04129558035334,42.37908661431368
East Boston,13,2398,-71.04129447651692,42.37908578524907
East Boston,13,2399,-71.04129336305633,42.37908578080949
East Boston,13,2400,-71.04129188410869,42.379085774912554
East Boston,13,2401,-71.04129077550506,42.37908577049228
East Boston,13,2402,-71.04128966447297,42.37908576606231
East Boston,13,2403,-71.04128707327897,42.37908575573053
East Boston,13,2404,-71.04128596224689,42.37908575130052
East Boston,13,2405,-71.04128485364325,42.37908574688021
East Boston,13,2406,-71.04128374261117,42.37908574245018
East Boston,13,2407,-71.04128226123503,42.37908573654348
East Boston,13,2408,-71.04128115020293,42.37908573211343
East Boston,13,2409,-71.04128004038509,42.37908572768821
East Boston,13,2410,-71.04127893178146,42.379085723267806
East Boston,13,2411,-71.04127745514667,42.37908489631768
East Boston,13,2412,-71.04127634532882,42.37908489189242
East Boston,13,2413,-71.04127524227019,42.379083788243015
East Boston,13,2414,-71.04127413842104,42.37908296097871
East Boston,13,2415,-71.04127266301366,42.37908213223286
East Boston,13,2416,-71.04127156712501,42.379080207549755
East Boston,13,2417,-71.0412704680435,42.37907855564102
East Boston,13,2418,-71.04127047401222,42.37907773280199
East Boston,13,2419,-71.041269372155,42.379076630957904
East Boston,13,2420,-71.0412693841055,42.37907498347931
East Boston,13,2421,-71.04126939007425,42.37907416064028
East Boston,13,2422,-71.04126940399692,42.37907224128272
East Boston,13,2423,-71.0412694159605,42.37907059200363
East Boston,13,2424,-71.04126942987666,42.37906867354632
East Boston,13,2425,-71.04127055163161,42.37906703229359
East Boston,13,2426,-71.0412705715426,42.37906428739623
East Boston,13,2427,-71.04127169650995,42.37906237066828
East Boston,13,2428,-71.04127281826476,42.37906072941552
East Boston,13,2429,-71.04127431358245,42.37905881326401
East Boston,13,2430,-71.04127544131231,42.379056348271945
East Boston,13,2431,-71.0412776701346,42.37905525790794
East Boston,13,2432,-71.04127916466146,42.37905361814151
East Boston,13,2433,-71.04128139699759,42.379051708529815
East Boston,13,2434,-71.04128251997926,42.37905006548126
East Boston,13,2435,-71.04128623491772,42.379048159980464
East Boston,13,2436,-71.04128994311007,42.379047351903225
East Boston,13,2437,-71.04129217469435,42.37904571327489
East Boston,13,2438,-71.04129588487812,42.37904463061764
East Boston,13,2439,-71.0412995894274,42.37904382252555
East Boston,13,2440,-71.04130329761279,42.37904301534816
East Boston,13,2441,-71.04132371209981,42.37903513819971
East Boston,13,2442,-71.0413441169713,42.37902808387219
East Boston,13,2443,-71.04136452548092,42.379021029555545
East Boston,13,2444,-71.04140310171455,42.379009659656724
East Boston,13,2445,-71.0414138530706,42.379006959337865
East Boston,13,2446,-71.0414153332307,42.37900696523804
East Boston,13,2447,-71.0414164430472,42.37900696966194
East Boston,13,2448,-71.04141755286366,42.37900697408586
East Boston,13,2449,-71.04141978089184,42.37900616010427
East Boston,13,2450,-71.04142126105192,42.379006166004366
East Boston,13,2451,-71.04142238359172,42.37900424836499
East Boston,13,2452,-71.04142347947057,42.379006174847234
East Boston,13,2453,-71.04142460686732,42.37900425722719
East Boston,13,2454,-71.04142461283402,42.37900343438815
East Boston,13,2455,-71.041426097753,42.379002616544035
East Boston,13,2456,-71.04142721553369,42.37900152264876
East Boston,13,2457,-71.04142722746703,42.37899987697066
East Boston,13,2458,-71.0414272334337,42.37899905413161
East Boston,13,2459,-71.04142834999345,42.37899796113173
East Boston,13,2460,-71.0414294729704,42.37899631808174
East Boston,13,2461,-71.04142947893705,42.378995495242705
East Boston,13,2462,-71.04143097544305,42.378993581794745
East Boston,13,2463,-71.04148393118385,42.378989402163555
East Boston,13,2464,-71.04149204326453,42.378993825196986
East Boston,13,2465,-71.04166532745772,42.37898381217252
East Boston,13,2466,-71.04167609790274,42.378978643316835
East Boston,13,2467,-71.04173868443718,42.37897340268511
East Boston,13,2468,-71.04175417866806,42.37898059828172
East Boston,13,2469,-71.04180232587416,42.37897557648764
East Boston,13,2470,-71.04179433935423,42.37890337672787
East Boston,13,2471,-71.04179329747218,42.37889349372273
East Boston,13,2472,-71.04179330344714,42.37889266908316
East Boston,13,2473,-71.04325024597792,42.37881641590085
East Boston,13,2474,-71.04323596059248,42.37864183484734
East Boston,13,2475,-71.04281895356638,42.37867832090347
East Boston,13,2476,-71.04252683665268,42.378692252984095
East Boston,13,2477,-71.04252684857038,42.37869060550522
East Boston,13,2478,-71.04252701530073,42.37866755700592
East Boston,13,2479,-71.04267695095237,42.378661840315154
East Boston,13,2480,-71.0426832406881,42.3786618653181
East Boston,13,2481,-71.04269027596398,42.37866189328429
East Boston,13,2482,-71.04269620373672,42.37866109398486
East Boston,13,2483,-71.04270250139494,42.37866002336827
East Boston,13,2484,-71.04270955090381,42.3786575792002
East Boston,13,2485,-71.04271548659821,42.37865568428133
East Boston,13,2486,-71.04272179618118,42.37865296438429
East Boston,13,2487,-71.04272662604183,42.37865051499355
East Boston,13,2488,-71.04273850464389,42.37864589511722
East Boston,13,2489,-71.0427518542339,42.37864238033735
East Boston,13,2490,-71.04276372364477,42.37863886327412
East Boston,13,2491,-71.04277594117389,42.37863808536772
East Boston,13,2492,-71.0427878058479,42.37863539114604
East Boston,13,2493,-71.0428000209216,42.37863461682849
East Boston,13,2494,-71.04280593800723,42.378635463206585
East Boston,13,2495,-71.04281296171686,42.37863658676931
East Boston,13,2496,-71.0428203601687,42.37863743903366
East Boston,13,2497,-71.0428251650163,42.37863828099075
East Boston,13,2498,-71.04282996434617,42.37864022217684
East Boston,13,2499,-71.04283478427693,42.378639145680665
East Boston,13,2500,-71.04283959143044,42.37863916478351
East Boston,13,2501,-71.04284551203678,42.37863918831073
East Boston,13,2502,-71.04285033002137,42.37863838099217
East Boston,13,2503,-71.0428551479798,42.37863757727445
East Boston,13,2504,-71.04286108366797,42.37863568234804
East Boston,13,2505,-71.04286590162607,42.378634878629875
East Boston,13,2506,-71.04287073348405,42.3786321519525
East Boston,13,2507,-71.04287555496111,42.378630525385105
East Boston,13,2508,-71.04287860310738,42.3785671482495
East Boston,13,2509,-71.04287424729348,42.378504018081635
East Boston,13,2510,-71.0428673436395,42.37843538873519
East Boston,13,2511,-71.04286366129273,42.378432629126145
East Boston,13,2512,-71.04286035766293,42.37842904815896
East Boston,13,2513,-71.04285666735794,42.37842738956977
East Boston,13,2514,-71.04285187521225,42.378424624650044
East Boston,13,2515,-71.04284819650294,42.378421865955225
East Boston,13,2516,-71.04284339762616,42.378420200259555
East Boston,13,2517,-71.04283747461184,42.378420176722564
East Boston,13,2518,-71.0428315691284,42.3784182320412
East Boston,13,2519,-71.04282565327695,42.37841738566919
East Boston,13,2520,-71.04281935870857,42.37841736065473
East Boston,13,2521,-71.04281232710248,42.378417332710896
East Boston,13,2522,-71.04280640651699,42.37841730918195
East Boston,13,2523,-71.04280010247953,42.37841892985456
East Boston,13,2524,-71.04279417273915,42.378420004639494
East Boston,13,2525,-71.04278824498374,42.37842080484428
East Boston,13,2526,-71.04278453332675,42.37842243581882
East Boston,13,2527,-71.04278082319846,42.37842351942448
East Boston,13,2528,-71.04277600768391,42.378424323148764
East Boston,13,2529,-71.04277267583633,42.37842430990669
East Boston,13,2530,-71.04276786262807,42.37842429077694
East Boston,13,2531,-71.04276304467827,42.378425095391286
East Boston,13,2532,-71.04275934018388,42.37842590353059
East Boston,13,2533,-71.04275453535331,42.378425061570724
East Boston,13,2534,-71.0427508319513,42.37842504685126
East Boston,13,2535,-71.04274602359988,42.37842502773989
East Boston,13,2536,-71.04274122108285,42.37842336202551
East Boston,13,2537,-71.0427375225379,42.37842334732491
East Boston,13,2538,-71.04273419984618,42.37842223576721
East Boston,13,2539,-71.04272885618323,42.378342088029164
East Boston,13,2540,-71.04272758359764,42.37831354475341
East Boston,13,2541,-71.04272667098903,42.37828610035886
East Boston,13,2542,-71.0427232946523,42.37824135794755
East Boston,13,2543,-71.04272223400257,42.37823421985228
East Boston,13,2544,-71.04272223996536,42.37823339521254
East Boston,13,2545,-71.04272113137655,42.37823339080606
East Boston,13,2546,-71.04272113732631,42.378232567966776
East Boston,13,2547,-71.04272114527454,42.37823146874716
East Boston,13,2548,-71.04272115121127,42.37823064770841
East Boston,13,2549,-71.04272115716103,42.37822982486914
East Boston,13,2550,-71.04272116312382,42.378229000229375
East Boston,13,2551,-71.04272116906705,42.37822817829038
East Boston,13,2552,-71.0427211829585,42.378226257131736
East Boston,13,2553,-71.04272488149192,42.37822627183286
East Boston,13,2554,-71.04273414823078,42.37822466204015
East Boston,13,2555,-71.04274377527291,42.37822360195396
East Boston,13,2556,-71.04275339923053,42.37822364020565
East Boston,13,2557,-71.0427630231881,42.37822367845648
East Boston,13,2558,-71.0427726392049,42.37822481502594
East Boston,13,2559,-71.04278225356454,42.37822567700021
East Boston,13,2560,-71.04279075582836,42.37822735561631
East Boston,13,2561,-71.04285699364488,42.37822871809499
East Boston,13,2562,-71.04286403317565,42.37822764681646
East Boston,13,2563,-71.04286517471581,42.37822326064967
East Boston,13,2564,-71.04286692704184,42.37818594798893
East Boston,13,2565,-71.04286461234689,42.37814752351704
East Boston,13,2566,-71.04286265061253,42.37811184092294
East Boston,13,2567,-71.04286008400756,42.37810826648524
East Boston,13,2568,-71.04285640762814,42.378104684036465
East Boston,13,2569,-71.04285420786853,42.37810193031816
East Boston,13,2570,-71.04285053513249,42.378098347883665
East Boston,13,2571,-71.0428483297328,42.378095870531155
East Boston,13,2572,-71.04284576206406,42.37809311535067
East Boston,13,2573,-71.04284469194816,42.37808762114405
East Boston,13,2574,-71.04284470979256,42.378085152626156
East Boston,13,2575,-71.04284474945769,42.378079665530386
East Boston,13,2576,-71.04284478119627,42.378075274953524
East Boston,13,2577,-71.04284481292835,42.37807088527693
East Boston,13,2578,-71.04284496765793,42.378049480651974
East Boston,13,2579,-71.0428414507409,42.37802367163372
East Boston,13,2580,-71.04283682170936,42.37799868285931
East Boston,13,2581,-71.04282994960542,42.377976429247646
East Boston,13,2582,-71.04282159936236,42.37795389427328
East Boston,13,2583,-71.04281687070889,42.37794235179886
East Boston,13,2584,-71.04281103227905,42.37793080221301
East Boston,13,2585,-71.04280370897567,42.37792007048892
East Boston,13,2586,-71.04280150800408,42.37791731766493
East Boston,13,2587,-71.04279782491297,42.37791483353836
East Boston,13,2588,-71.04279562516253,42.37791207981884
East Boston,13,2589,-71.04279194282331,42.377909323808204
East Boston,13,2590,-71.04278825501791,42.37790765982471
East Boston,13,2591,-71.04278456673036,42.37790572665316
East Boston,13,2592,-71.04277495836189,42.377904042739914
East Boston,13,2593,-71.04276534240033,42.37790290527032
East Boston,13,2594,-71.04275572444084,42.37790204418034
East Boston,13,2595,-71.04274610053216,42.37790200592888
East Boston,13,2596,-71.04272944276792,42.377902762581456
East Boston,13,2597,-71.04271278179056,42.377903795607224
East Boston,13,2598,-71.04269574057392,42.37790619645671
East Boston,13,2599,-71.0426464823625,42.37791066412975
East Boston,13,2600,-71.0426068770456,42.377911329533475
East Boston,13,2601,-71.04244209329697,42.377923022601216
East Boston,13,2602,-71.04235544224149,42.37792981361072
East Boston,13,2603,-71.04226544974738,42.37793741412299
East Boston,13,2604,-71.04218841098735,42.37794533980275
East Boston,13,2605,-71.042186341055,42.377873162699125
East Boston,13,2606,-71.04217744388684,42.3777732403648
East Boston,13,2607,-71.04216513622586,42.37768400977668
East Boston,13,2608,-71.042158179351,42.37762251494048
East Boston,13,2609,-71.04206828143303,42.37761694356277
East Boston,13,2610,-71.04206420711455,42.37751539468447
East Boston,13,2611,-71.04205817931674,42.377478876622085
East Boston,13,2612,-71.04205710331479,42.37747420614698
East Boston,13,2613,-71.04205600544837,42.37747255515027
East Boston,13,2614,-71.04205344136943,42.3774689771027
East Boston,13,2615,-71.04203422194264,42.377465333653475
East Boston,13,2616,-71.04201535177332,42.37746443476852
East Boston,13,2617,-71.04199352928472,42.37746242937656
East Boston,13,2618,-71.04198649778526,42.37746240138223
East Boston,13,2619,-71.04197910313786,42.37746154727799
East Boston,13,2620,-71.04197207881214,42.37746069644826
East Boston,13,2621,-71.04196468845765,42.37745874670988
East Boston,13,2622,-71.04195767010508,42.377457071239355
East Boston,13,2623,-71.04193583372525,42.37745698429456
East Boston,13,2624,-71.04191547149611,42.37745772787925
East Boston,13,2625,-71.04189510574754,42.37745929250884
East Boston,13,2626,-71.04188288172597,42.37746116414494
East Boston,13,2627,-71.04177737732232,42.377464310897
East Boston,13,2628,-71.0417014754909,42.37746839924968
East Boston,13,2629,-71.04169443924204,42.377469194081684
East Boston,13,2630,-71.04164000023891,42.37747364338447
East Boston,13,2631,-71.04163778065973,42.37747363454094
East Boston,13,2632,-71.04162927456709,42.3774725022983
East Boston,13,2633,-71.04162705620216,42.37747249345941
East Boston,13,2634,-71.04162594641261,42.37747248903752
East Boston,13,2635,-71.04162335407047,42.37747247870847
East Boston,13,2636,-71.04162113449134,42.377472469864635
East Boston,13,2637,-71.04161854811974,42.377471635795885
East Boston,13,2638,-71.04161634046875,42.37746998127324
East Boston,13,2639,-71.04161376094437,42.377468872643796
East Boston,13,2640,-71.0416115424726,42.377468040941096
East Boston,13,2641,-71.04161007671183,42.377466388474176
East Boston,13,2642,-71.04160786984377,42.37746445846642
East Boston,13,2643,-71.04160308497795,42.37746087426059
East Boston,13,2644,-71.04159940870737,42.37745729177111
East Boston,13,2645,-71.04159573718732,42.37745288643732
